player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0027801,2010,REG,6,12,47.0,0,0.0,1.0,10.0,0,0,75.0,23.0,2.0,-5.8641825943486765,0,0.6266666666666667,0.02905924437903589,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8800000000000001,1.8800000000000001,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.04621435594886922
00-0027804,2010,REG,2,3,24.0,0,1.0,0.0,0.0,0,0,55.0,3.0,1.0,-1.9870630371151492,0,0.43636363636363634,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.04,-1.04,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,-0.04748858447488584
00-0027809,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,44.0,0,0.0,0.0,53.0,13.0,2.0,-0.5225723161420319,0,1.0731707317073171,0.11793611793611794,0.1659222925003227,0.29304978165440276,0.0,4.4,6.4,2,0.06172839506172839,0.07725947521865889,0.07428571428571429,0.15440017276751972,0.08494208494208494,0.0,0.08,0.07407407407407407,0.04247104247104247,0.06795366795366796,0.5432098765432098,0.03967270022315894
00-0027813,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,47.0,0,0.0,0.0,59.0,20.0,3.0,2.699447052727919,0,1.3997584541062802,0.11946386946386946,0.18877545566304987,0.3113386231599391,0.0,4.700000000000001,7.700000000000001,2,0.060240963855421686,0.09546925566343042,0.0881057268722467,0.16673685031387686,0.09073359073359073,0.0,0.13636363636363635,0.12,0.045366795366795366,0.07258687258687259,0.5662650602409639,0.048697192006071345
00-0027813,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,26,137.0,0,1.0,1.0,258.0,34.0,6.0,-13.003895254563876,0,5.0961145920356445,0.6910517047505539,0.7991709031210119,1.595997189310539,0.0,11.700000000000001,23.7,9,0.0755813953488372,0.08523290386521308,0.031221303948576674,0.18155841611542628,0.059051724137931035,0.0,0.05,0.046875,0.029525862068965517,0.04724137931034483,0.39825581395348836,0.03576278859212313
00-0027815,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,1.0,0.0,-2.669304259121418,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021862702229995628
00-0027816,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,-4.0,0.0,0.0,-1.74084458546713,0,0.0,0.08585055643879173,-0.0380952380952381,0.10210916799152092,2.0,12.0,12.0,4,0.018691588785046728,-0.0033984706881903144,0.0,0.025318606627017837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04125696211235646
00-0027816,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.04034197190776467,0,5,12,24.0,0,0.0,0.0,84.0,15.0,0.0,-8.008759608404944,0,8.666666666666666,0.32107958630606714,0.3027241188078852,0.6935262626246204,1.0,8.8,13.8,11,0.029850746268656716,0.025539677713590756,0.01145912910618793,0.06520786157385768,0.008174386920980926,0.0,0.0,0.0,0.004087193460490463,0.0065395095367847406,0.05970149253731343,0.014711526160931304
00-0027819,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-2.373878365207929,0,0.0,0.018518518518518517,0.06779661016949153,0.07523540489642183,0.0,0.0,0.0,1,0.018518518518518517,0.06779661016949153,0.0,0.082015065913371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027819,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-8.0,0,0.0,0.0,0.0,-1.6909137562615797,0,9,15,117.0,0,1.0,1.0,128.0,65.0,5.0,1.2242718974885065,0,4.977244977244977,0.421128384286279,0.36819401627124826,0.8894283878192923,0.0,8.9,17.9,7,0.0641025641025641,0.06467913087417888,0.07674144037780402,0.14789715085318925,0.07303370786516854,0.0,0.06578947368421052,0.058823529411764705,0.03651685393258427,0.058426966292134834,0.5,0.03319240468773179
